0,price,discount,promotion_intensity,footfall,ad_spend,competitor_price,stock_level,weather_index,customer_sentiment,return_rate,0
1154,51.61751331,12.36556192,4.769316956,277.1380507,2633.278456,47.26201451,1184.281567,9.033037261,1.176950282,0.055784497,0
1155,31.61694127,18.75770656,6.491405098,283.9388076,2554.142333,33.80272022,1164.548308,10.58893102,0.921534003,0.071743035,0
1156,47.83217978,11.19514861,5.86262764,263.5648446,2548.8664,47.44209395,1183.600331,11.7200719,1.013480861,0.070226201,0
1157,45.7304371,10.83623653,3.622339929,289.421998,2566.825168,44.14939907,1164.896122,8.896620588,1.14452203,0.058789573,0
1158,44.92778236,11.4404365,5.382435309,269.4340597,2516.768148,46.69781812,1165.225562,10.71916788,0.952505917,0.075217361,0
1159,46.97761054,12.16846425,5.960602515,264.6219852,2605.928477,46.37935472,1211.307666,9.36337183,1.02567432,0.069094284,0
1160,50.81688602,10.29360832,4.136226559,163.6264933,2421.712254,48.936791,1204.542184,11.33500035,1.09931849,0.044454959,0
1161,40.58534849,13.91466894,4.342795271,276.9536742,2510.840185,41.41551088,1196.15036,10.19229863,0.953184685,0.075839645,0
1162,46.86872232,11.73635398,5.331789971,173.8973971,2408.637717,52.36593395,1201.877606,8.887769442,1.10442104,0.043012544,0
1163,73.12511282,8.12761035,4.218925762,197.416299,2400.33045,72.86583338,1208.132007,11.35549037,0.860846044,0.066879473,0
1164,35.72595065,12.16536091,6.057317971,309.899653,2636.816699,36.22789098,1191.95449,8.460845404,0.949206403,0.072946838,0
1165,29.08667848,12.84472905,5.006432596,264.6560187,2679.99569,31.39315765,1239.904757,10.21692553,1.025503592,0.093012559,0
1166,39.03429631,11.71230241,5.352736166,254.1092824,2564.877209,38.95158034,1173.541771,10.484784,0.994328322,0.078981122,0
1167,33.06466255,14.0184172,6.052861536,270.3501288,2566.760786,35.59093545,1210.639508,8.949277503,0.989679219,0.078165772,0
1168,58.45371764,10.71630129,5.727690627,296.5937519,2553.762194,57.3741814,1179.045613,8.860820581,0.958092489,0.058749457,0
1169,34.6486755,15.00921491,6.253618892,298.7310705,2626.827227,26.8239001,1197.07324,10.5921047,0.993174869,0.076951713,0
1170,27.25959719,17.02134138,6.555970488,251.1759113,2487.338284,23.28881283,1116.111075,8.227774762,0.822281671,0.102813232,0
1171,52.79642101,10.9198187,5.876346412,275.1522683,2600.617218,53.82872264,1184.841384,10.21357897,1.043029644,0.052192355,0
1172,42.59768027,13.28418098,6.333615094,271.0643872,2568.082515,47.37983981,1198.83254,11.05798079,1.08251053,0.060665697,0
1173,40.32346645,16.21661687,6.888804567,282.1394053,2570.323975,37.59356837,1163.376998,10.22343502,1.155265041,0.042696048,0
1174,58.97704009,10.5979413,6.118565263,243.1807654,2478.058676,63.8089925,1184.321499,10.53450298,1.14251489,0.048723523,0
1175,44.30130639,11.65412606,5.336720882,279.0123417,2561.427636,40.65253799,1161.653478,8.26892167,1.084004179,0.058645668,0
1176,44.6856318,11.04384982,5.079977114,150.7119333,2332.477079,44.49562778,1187.816721,10.11430244,0.904478509,0.086206434,0
1177,64.11999573,7.02118234,4.955588509,263.5924219,2434.233746,64.40682824,1182.963991,9.646794759,1.068066972,0.032092799,0
1178,68.31154438,10.01335032,4.930674889,218.4934322,2481.193529,69.80333199,1156.113219,9.198747706,0.986397313,0.038375103,0
1179,53.57072447,9.438104162,4.545829258,181.8542092,2382.734448,55.9348057,1185.27397,10.05195713,0.981933492,0.07378268,0
1180,44.21866659,10.59931936,5.805957366,257.6091767,2552.374004,43.6484759,1189.460851,10.3266093,0.973285017,0.078003766,0
1181,47.59529203,10.33393045,4.868834909,319.9866011,2589.476121,54.46763958,1157.73494,8.23824718,1.037638826,0.064987954,0
1182,54.90038633,12.106966,5.277905421,299.4070315,2631.464032,55.02258093,1210.657133,9.146504278,0.914228113,0.055476138,0
1183,49.48127527,10.79568929,4.757927762,185.9413295,2457.444167,47.8306185,1193.536258,9.994928786,1.047177582,0.063250257,0
1184,63.37177916,10.50652677,5.573057461,231.623486,2533.118613,68.57749815,1185.295681,10.84393835,0.941281986,0.061886534,0
1185,32.54968136,14.36777123,6.389423675,282.313772,2633.016255,32.45441196,1200.315139,8.384625369,0.887769061,0.09231739,0
1186,53.52642859,10.604832,5.324650607,212.2833179,2554.393345,57.09485126,1191.758433,10.67357125,1.113422,0.036221278,0
1187,53.97399072,9.626001123,5.551876832,300.5874554,2491.248346,49.20150011,1178.999323,9.232842563,1.007720618,0.053594719,0
1188,45.96973091,12.17271831,6.044486095,280.0678542,2635.974779,45.6638955,1193.431631,11.22788093,1.063962196,0.048705006,0
1189,67.83192622,8.730361882,5.262836293,226.0209267,2425.770941,67.43556689,1134.762742,11.79288964,0.921752775,0.039001689,0
1190,57.76680781,8.978444106,5.451482353,266.9498618,2473.634093,56.41377406,1201.44105,8.147278194,0.929394722,0.06605395,0
1191,49.42902262,12.0547413,5.325418763,173.0150307,2349.809542,50.98060665,1137.009149,10.22081253,1.181986377,0.049687558,0
1192,44.29254302,14.39174201,6.042915888,235.0397679,2492.895222,47.80738522,1167.586649,10.53767537,0.940215345,0.076031224,0
1193,38.37031942,12.00002269,5.878728651,297.7468844,2618.17182,37.2557809,1204.343636,7.85977656,1.128540149,0.053106006,0
1194,73.67535154,8.629376364,4.11070587,173.7121785,2449.727941,78.33761768,1183.089195,9.773759101,0.976603556,0.057223075,0
1195,37.11179945,13.95475799,5.870919159,268.7255604,2473.827297,33.64850235,1148.234714,10.17278076,1.012135764,0.066460494,0
1196,46.87830474,11.17673729,5.473968742,320.7753152,2616.616515,47.18133524,1184.087459,8.174544059,1.182619353,0.062711167,0
1197,34.15997874,12.83171322,5.702479725,288.2058133,2547.931175,35.53097273,1192.5716,8.57529464,0.986662462,0.079059968,0
1198,39.12238599,13.74348503,5.942159795,252.7629205,2483.576105,32.19236348,1166.868898,10.00048805,1.015474052,0.05246621,0
1199,38.31350953,14.83812919,5.693741488,296.5642174,2568.2026,39.41484638,1174.335077,8.970921975,0.782076086,0.085533301,0
1200,61.47882708,12.79980499,6.231504183,291.5047994,2553.908849,60.46301018,1158.941947,10.04540755,1.092220136,0.036700781,0
1201,59.19535116,9.687605042,5.335329202,268.1690656,2494.42426,60.54571516,1191.367274,10.27787182,1.027747263,0.045845948,0
1202,38.06868725,15.12438318,6.177781441,260.095251,2495.506485,41.74500469,1186.644076,8.977993389,0.927438859,0.08152984,0
1203,62.07200978,8.955029317,5.898371958,296.151738,2532.477603,62.64039474,1170.540565,9.39343778,1.258795281,0.027361142,0
1204,48.0249698,10.89172317,5.650897398,268.3595087,2574.936388,46.82876269,1166.541449,11.18716052,0.937200657,0.064145259,0
1205,40.34812344,13.35458583,6.010508711,264.7512924,2577.421666,35.41880534,1230.281562,11.2938919,0.917424689,0.05894205,0
1206,67.49294969,7.625490152,4.371700732,234.1019012,2450.530627,67.64297064,1206.208286,11.09545363,0.989506247,0.05249655,0
1207,51.73501059,9.595260777,5.476655625,252.6257407,2512.212417,56.07523857,1181.242296,11.16457249,0.872636327,0.058271579,0
1208,76.08049508,5.785065327,4.253143613,193.9493187,2372.573423,67.67892427,1207.306359,11.85762607,1.004007045,0.026370275,0
1209,30.35402897,14.24730177,5.084219431,274.9032545,2603.937205,33.28458561,1169.672275,8.708945207,0.80134427,0.099580236,0
1210,73.46198863,8.342222479,4.473980804,221.0300056,2495.947684,75.45962912,1176.994915,8.999673244,1.100606885,0.037920599,0
1211,56.96280413,11.49503472,5.743769789,273.9930222,2497.58366,56.89222524,1191.352552,10.18678551,0.998917809,0.079790944,0
1212,69.87127013,9.402501764,5.338310607,277.3681527,2498.907844,71.76486548,1155.094401,10.0619244,0.97894677,0.041765504,0
1213,54.3003869,12.80405187,4.982498667,283.9655512,2580.221384,57.30751957,1198.658673,8.629800059,1.023330864,0.062035292,0
1214,40.81065918,14.38242621,6.487914464,242.5163797,2656.647537,38.60544831,1228.040685,9.104852589,0.892756207,0.075187128,0
1215,52.66091522,10.81168758,5.649761754,298.4361725,2603.717338,52.36710289,1202.296488,9.977906546,0.887986352,0.070599346,0
1216,41.7399313,14.78576886,6.190315114,251.6707941,2530.274913,41.65573043,1173.526028,11.19980232,1.083810752,0.075143361,0
1217,35.59207705,14.00398411,6.212502788,256.341476,2506.583035,40.26580972,1183.574991,9.755914669,1.051627353,0.06205049,0
1218,48.78073982,10.53466094,5.627631948,237.6953242,2561.406094,48.49678726,1215.961508,9.512217098,0.90452678,0.086559977,0
1219,52.13005844,12.5582711,4.726566827,272.6902815,2502.559624,52.63617375,1155.870459,10.7810979,1.074403312,0.039909259,0
1220,60.87176536,9.805938797,5.002126165,207.3110473,2437.826217,64.15973778,1177.324619,10.48864874,1.30834081,0.022396603,0
1221,49.02314583,7.471088083,5.2241363,262.9939391,2518.664064,50.51209181,1204.25564,8.041956795,0.952077368,0.077521168,0
1222,46.65795211,10.4991934,5.763573959,289.7678779,2567.053983,46.97758896,1205.480361,9.194263533,1.138549731,0.048866125,0
1223,57.50920482,7.362176418,4.574640638,302.9764671,2518.815201,53.49941808,1194.998509,8.680889643,1.011297976,0.056336891,0
1224,61.47085574,9.62183254,5.177104506,254.0083399,2555.7172,59.93482429,1179.385775,10.22840348,0.974995418,0.056541343,0
1225,63.75005173,8.547731477,4.909086341,237.1153577,2506.38541,64.87658638,1218.855228,11.76475601,0.926673489,0.064184819,0
1226,63.45819785,9.056498285,4.964051811,316.2636335,2555.741916,63.57458319,1143.420626,10.27801163,1.094606645,0.041095729,0
1227,51.74254638,9.212001808,5.68509509,259.5470817,2517.310037,51.30114896,1226.862846,9.421563364,1.047902816,0.070814902,0
1228,35.47095491,10.89969134,5.600054669,264.3868376,2551.221571,37.30923097,1183.755394,9.661324271,1.108427443,0.062609853,0
1229,47.34167705,10.55478208,4.25944633,275.3297503,2560.87023,53.52973887,1178.336502,8.929698721,1.086762308,0.062300271,0
1230,44.45307451,11.82361278,6.294488261,276.6423407,2522.929806,44.61739952,1182.570329,11.24095383,1.116011254,0.050520104,0
1231,47.97055535,10.3255545,4.785719779,192.7047158,2394.778258,50.67706868,1171.553793,9.940354248,1.125447872,0.048431393,0
1232,63.7040276,10.08673956,5.421333772,285.3350465,2528.490341,63.00871386,1143.161478,11.12428218,0.96576654,0.072546554,0
1233,44.01767639,12.85590358,4.304176885,296.3025033,2615.468876,40.01023421,1204.536582,10.93066909,1.038172362,0.040469703,0
1234,47.49956146,8.755329463,5.388983188,233.2013855,2581.776934,46.15863945,1228.457303,10.88951984,1.017604201,0.061383103,0
1235,24.7497969,12.43190042,4.801464066,270.81557,2612.572962,24.71372047,1219.846918,9.806127248,0.937166191,0.063487113,0
1236,38.81305589,14.68738745,5.8545112,287.4714585,2626.104932,37.93089358,1234.256073,10.17144726,0.896262265,0.087170477,0
1237,69.69772224,9.990578416,5.44238453,269.6505258,2556.645515,69.70949574,1155.348478,10.63957908,1.154747442,0.034983052,0
1238,54.62037981,9.551504616,5.520641363,288.1406493,2571.918702,49.07749316,1191.262406,10.23817428,1.074535703,0.045725785,0
1239,39.32654257,9.453966857,4.495203424,289.2757648,2609.120527,37.33536196,1208.354219,8.015502121,1.177679156,0.050498462,0
1240,68.58811366,8.351956361,5.069117225,278.4148906,2507.056754,63.79574214,1143.286214,8.047839396,1.046006196,0.043761763,0
1241,50.36181511,10.39644781,5.944573685,274.2867225,2511.677075,51.28330111,1214.333259,10.90787273,0.982171911,0.07958883,0
1242,53.73968995,11.43989559,4.674854846,247.3543757,2463.809681,53.99774878,1163.079658,10.15733362,0.969895425,0.050739374,0
1243,44.74457542,8.430537144,4.703935765,192.7838532,2444.030676,44.61058952,1158.059558,9.704653895,0.957704658,0.059628816,0
1244,50.83679769,10.00378793,5.650957998,234.3642983,2513.677669,46.29896312,1182.149339,10.6323414,0.983530139,0.066044671,0
1245,69.63052604,11.53992426,4.803512682,200.474271,2410.02079,69.8023829,1162.353496,10.81043652,0.987077246,0.051142005,0
1246,63.49643626,8.446078642,5.070483979,290.8505906,2543.50211,67.67988227,1138.562114,8.075128577,1.063661055,0.050658361,0
1247,46.61816007,11.32717105,5.43215926,232.1505332,2430.984576,45.49002594,1159.653602,9.147778238,0.875697359,0.080873648,0
1248,54.23269989,9.905562389,5.470111461,273.9466787,2654.582488,53.663756,1255.564825,10.26939511,0.938642895,0.072541975,0
1249,68.93284248,10.34364433,4.516241534,164.6011951,2449.500839,69.90780696,1181.023855,10.85087978,0.848946456,0.04769099,0
1250,48.43213878,8.709947036,4.982197943,264.3035064,2532.118012,43.73142013,1160.044301,9.999123707,1.043206048,0.071059251,0
1251,30.00358473,12.89698331,5.77095493,265.2269864,2597.318867,24.97171919,1222.17571,9.332807427,1.073528419,0.063889031,0
1252,64.02926609,5.235641133,3.178037986,179.2107026,2483.656432,59.94565855,1218.907417,8.756260365,1.066938416,0.043688516,0
1253,57.09584433,10.27132929,5.713746594,278.0752411,2580.933272,57.83259209,1180.643445,9.463750472,0.912827156,0.071143867,0
1254,27.52251465,12.79906624,5.7493039,277.5955986,2574.582444,30.82573834,1159.882034,7.787639586,0.909377813,0.080213813,0
1255,52.79207642,8.420926886,4.568624635,174.8063887,2435.131008,58.52102397,1146.400086,11.8171292,0.926490257,0.067233608,0
1256,29.42003321,15.77577625,5.797115734,283.8583493,2535.82741,28.86336976,1153.89708,8.547409725,0.888250769,0.08434148,0
1257,31.16314769,14.40718764,5.871035855,254.972413,2581.740861,34.01859583,1218.576119,8.938981535,1.057126388,0.049976009,0
1258,68.41005521,10.28397702,5.825559782,262.6178938,2524.112943,67.14246062,1189.192719,8.530513768,0.919054695,0.04213351,0
1259,50.93015723,8.612211632,5.645858341,289.2248197,2469.756733,47.57535383,1141.535804,10.06898598,1.032385018,0.056440202,0
1260,59.03619371,7.919879309,4.529422968,296.2008199,2608.653873,55.84466191,1230.647419,10.38286275,1.109972675,0.038979578,0
1261,60.95689049,10.47997044,5.84554871,294.5601563,2575.069232,59.27289516,1158.766136,10.17672533,0.97741472,0.059480896,0
1262,39.57690233,13.53226777,6.03607193,277.0374832,2556.380538,39.19623967,1183.048651,9.385291095,0.985597542,0.071651556,0
1263,52.90506801,12.65854133,5.656306257,262.0033177,2516.804489,52.66415479,1160.710636,10.10441527,0.921857815,0.060220339,0
1264,57.37948362,10.1906309,5.658021105,275.1476791,2579.94141,58.80662253,1175.618193,10.49558698,1.067685812,0.066168949,0
1265,72.24194619,7.80408814,4.09623091,183.5517039,2368.921307,72.55444853,1130.178618,9.836613851,0.963256569,0.060001939,0
1266,53.19947537,11.8832556,6.232776576,285.1908103,2523.667755,55.94550083,1138.84748,9.394448187,0.998999759,0.045355698,0
1267,67.5628927,6.132201404,4.27312402,209.9957819,2406.4157,66.28592805,1184.2941,9.163616575,1.104571385,0.04700747,0
1268,54.15186793,9.788629562,4.976905988,248.6527597,2551.917944,52.68711533,1228.474316,9.376872777,0.996743477,0.060680536,0
1269,31.38719002,17.23837311,6.014831638,264.3072045,2610.07938,35.71861313,1204.051811,10.56465761,0.896355179,0.091937171,0
1270,34.82961807,11.94285218,5.286313704,283.5536829,2533.615667,28.52427877,1163.615737,8.402166635,0.992957571,0.063934252,0
1271,48.19537429,7.839684259,5.139446999,284.1411345,2570.335129,55.14424109,1186.319496,9.332822404,0.994993573,0.069895165,0
1272,45.92381391,12.75889457,5.164440565,202.0583257,2479.730028,47.63700712,1156.556405,9.945062638,1.042434438,0.058004089,0
1273,40.19664139,10.63275437,6.287870967,284.8796928,2638.922668,48.54308738,1207.721861,8.264321362,1.142385324,0.058233783,0
1274,47.19172757,11.86253645,5.340129443,265.5731315,2524.04234,51.21905505,1150.815168,10.11815774,0.881978314,0.076856197,0
1275,41.28266002,13.10058131,5.770223516,278.5587971,2544.346722,40.44280635,1179.942001,8.336634676,0.998324415,0.063930504,0
1276,41.5134056,11.74090607,4.192248806,299.9724051,2618.438394,37.05044821,1210.373961,9.619197586,0.95275792,0.0734862,0
1277,39.6170015,12.14895337,5.780098625,253.7150022,2519.79415,44.23448988,1182.865581,10.15958126,1.052724278,0.068479746,0
1278,63.21735303,10.14948237,5.387610803,293.9858455,2582.676595,57.83097495,1186.109402,8.698976421,1.041075392,0.05968158,0
1279,67.75346302,6.435289266,4.827572198,283.0751632,2544.243704,68.98750763,1168.716137,9.089133022,0.971284917,0.048196184,0
1280,34.25375107,12.56625684,6.728576962,251.269865,2469.367302,31.70021183,1172.198715,9.327648638,0.928562415,0.061638586,0
1281,42.51065893,11.31199157,6.408725595,277.182022,2553.869171,45.15212468,1219.242486,10.12429706,1.155321834,0.042110012,0
1282,54.08940358,5.940774624,4.411602016,311.1960115,2590.244115,48.78974771,1176.884199,5.791040185,0.963334216,0.062696502,0
1283,52.91074367,8.659247327,4.672536731,304.813879,2610.808619,54.62243123,1173.284698,8.336932165,0.925447336,0.074694124,0
1284,55.26831623,9.930075288,5.391885251,270.3124512,2510.587524,56.76381436,1139.157806,9.521197616,0.743307831,0.073469837,0
1285,46.70395731,12.5635676,5.52662089,176.2695837,2381.885403,48.2094468,1159.632957,9.954464951,1.01896983,0.045646975,0
1286,51.39447399,11.04378815,4.610685503,155.6104206,2334.527096,53.66027847,1154.603107,11.67180264,0.996520204,0.051174656,0
1287,39.32130836,12.0545694,6.08299435,252.7259296,2555.371541,39.69938584,1211.536171,7.880371098,1.070905438,0.076352093,0
1288,64.03304338,10.6816304,5.329537126,218.8805706,2461.725664,62.087405,1212.082171,10.27719924,1.032000402,0.031037345,0
1289,72.45581903,8.769529733,3.891116797,166.9249089,2335.102055,69.88778278,1158.559524,9.811516874,1.04748905,0.029292878,0
1290,36.66061731,14.01859601,5.846430079,273.4276535,2597.772244,35.75873006,1165.763194,9.234442266,0.889357116,0.084046503,0
1291,33.03828745,14.43600424,4.508200799,266.3395414,2586.640181,38.67621708,1179.824566,9.241085676,0.908907414,0.092246788,0
1292,42.03714342,10.84555444,6.349207564,269.3825067,2529.910962,43.64913179,1197.496279,11.49654489,1.06994324,0.042380739,0
1293,57.92123117,10.87874794,5.597534162,270.1954999,2502.570431,55.83610724,1163.422334,10.00702106,0.94425532,0.043569333,0
1294,35.38488541,14.6131481,6.715678151,268.4997184,2659.740073,36.65879055,1230.796541,9.832739572,1.005381001,0.071910901,0
1295,64.79801808,10.61454118,6.331798469,315.5960737,2461.162569,64.26139094,1141.260772,9.760802511,0.834494368,0.071930871,0
1296,43.69302961,11.54083274,5.152045759,261.9676035,2470.700809,41.38661516,1165.14881,11.95087822,0.823430296,0.084208146,0
1297,41.99401359,11.29528255,6.594465811,264.2684138,2542.930924,45.46966251,1223.561628,10.1337173,0.922555112,0.076434142,0
1298,38.19660656,13.92591006,6.529041601,292.9216485,2641.671379,39.54545708,1199.712526,9.520756273,1.000782745,0.080035684,0
1299,57.44490191,11.2046451,6.137914164,280.3490321,2499.828031,57.46356863,1159.766927,11.18534476,1.045732777,0.045465753,0
1300,54.5451789,9.86305497,5.171788171,245.8614471,2537.45607,58.8741988,1182.523193,10.17618126,1.070625577,0.057405337,0
1301,45.45234556,10.65714389,5.505469567,303.5182243,2499.536952,47.03398079,1143.005628,9.579345466,0.960976745,0.067630013,0
1302,39.30732174,11.6955379,5.6700583,298.4004589,2582.665235,39.54762241,1176.716287,9.156395342,0.981116551,0.064552168,0
1303,48.93005837,11.74056229,5.705975205,248.607513,2536.472743,43.43089827,1169.685775,11.87715948,1.020008809,0.050369101,0
1304,35.75519733,9.125004508,5.394523802,268.9263426,2615.641754,38.9922461,1212.293705,7.922180184,1.000621536,0.063345332,0
1305,58.49474208,11.01155884,5.35727044,222.339512,2502.452203,53.90338954,1198.300664,10.94121884,1.004402435,0.071451725,0
1306,39.07680277,10.24089121,6.007048679,274.45472,2476.869052,39.82778038,1164.047043,11.89013381,1.123073158,0.049759066,0
1307,33.11593169,10.8219497,5.615652339,249.9285278,2557.66881,33.76007476,1205.61882,10.59375733,1.160686929,0.056976549,0
1308,55.86670821,10.85548051,4.640260438,305.107971,2535.040018,54.20811697,1160.946039,10.13210665,0.79389574,0.087715469,0
1309,33.42099978,12.37150122,5.853604134,277.7541807,2582.615292,29.7157429,1154.563967,10.63439902,1.025801431,0.067386889,0
1310,53.0199446,10.14698028,6.019763202,281.4849957,2535.68958,53.27265542,1183.529597,10.26561135,0.968504942,0.043251297,0
1311,29.75910399,12.63738389,6.50018325,285.7057734,2640.356275,30.82219578,1205.195904,7.521727994,0.950998921,0.050217029,0
1312,28.01536986,17.66284481,6.320446846,279.632892,2602.490203,25.43259857,1163.525951,9.720883603,0.958958365,0.080243901,0
1313,47.31199442,9.734425765,5.730312472,276.2633782,2568.14048,45.24424641,1205.902974,11.27753697,1.152988698,0.052471008,0
1314,52.1776949,10.6171397,5.620119543,261.9638431,2534.427339,48.62477074,1178.819373,9.934719026,1.044165074,0.071227146,0
1315,71.3500852,7.199207241,4.914162737,227.1670572,2352.04101,67.44490523,1118.559044,12.40784367,1.163136131,0.047597515,0
1316,65.98346648,7.237284702,4.667099626,234.5105283,2480.329529,65.73607196,1145.233658,10.08787687,1.099762589,0.031049906,0
1317,51.32520453,9.808576964,5.747630685,276.5078146,2547.01897,48.9103077,1190.837911,10.87079928,1.147163763,0.045011978,0
1318,42.90911236,11.43070019,5.888622856,225.4371431,2528.320094,44.8061613,1194.538417,9.520813696,1.007926731,0.057250439,0
1319,68.03774633,10.6353278,5.3722591,280.8133475,2553.097434,69.80553815,1216.739914,8.992725547,0.923890623,0.03466069,0
1320,60.90899791,11.30943488,5.972624953,301.4998617,2469.871542,62.97139835,1155.423378,8.998145977,1.006247847,0.055088169,0
1321,33.5443773,11.69326585,5.351873783,251.3856554,2503.448952,31.46358244,1182.876377,10.47715153,0.963010424,0.090534588,0
1322,50.48954939,10.33723307,5.926429202,306.8480372,2585.569882,52.88868829,1174.279813,8.704235892,1.024629399,0.056858954,0
1323,49.73202756,11.98454457,5.959007742,270.6774531,2572.531811,46.49095583,1193.071246,9.19268139,0.771302716,0.095542573,0
1324,41.19725546,12.58249931,5.87923179,253.9735166,2527.447965,43.57669887,1209.733507,10.17028733,0.937830737,0.065830787,0
1325,72.26338059,7.602053209,4.018144011,167.7043943,2396.905255,74.47772361,1156.960935,10.53176468,1.002560134,0.028270263,0
1326,64.41506336,9.243255973,4.942229931,248.2010101,2595.236878,65.96696301,1221.125187,9.463106097,0.98843654,0.054769984,0
1327,45.85943016,14.43459082,6.233402193,237.1098493,2538.138392,41.50951378,1185.292503,9.708328487,0.904753596,0.075726369,0
1328,55.75310149,12.34509873,5.546554565,203.0228374,2518.995259,59.45612696,1179.399739,10.60165427,1.136804347,0.043730316,0
1329,56.86704918,12.12103037,5.8172919,256.6818843,2504.088063,57.42415937,1170.227978,8.4995245,0.945417188,0.056843357,0
1330,50.3300744,10.16754982,4.758085049,311.2245063,2617.110225,49.59799227,1198.210249,9.095851859,1.074159985,0.042815359,0
1331,40.63460312,10.23165583,5.314989217,266.2239697,2609.616169,37.1803701,1211.465046,9.34682899,0.774324582,0.095278513,0
1332,36.66287527,9.647915964,5.299968108,276.7983439,2631.253895,34.14462986,1223.612496,11.1142863,0.859260642,0.075947135,0
1333,45.63165146,8.495128402,4.125812184,261.2997227,2440.697604,45.45497879,1116.665647,10.36385374,0.815281997,0.083906795,0
1334,57.46892029,9.475188299,5.427566716,273.5447948,2507.024192,56.89575476,1187.523538,10.02262371,0.889118006,0.069607402,0
1335,40.19806199,12.46393368,5.976935647,249.4059352,2582.922191,44.7563703,1224.904547,9.651735494,0.948731869,0.059937544,0
1336,59.61700239,11.43829906,5.891875114,274.537532,2460.993893,59.74035053,1142.111966,9.316960325,0.967435171,0.064304614,0
1337,46.23305624,11.87324912,6.492778585,270.8231652,2511.072999,45.33557081,1145.694982,10.4957406,0.911415817,0.077204991,0
1338,52.07396932,8.861681857,5.288887582,251.2996427,2548.040185,51.15679603,1200.185863,8.89826758,0.837134246,0.094219565,0
1339,33.84150701,14.33177853,6.326191771,229.7488223,2493.27471,35.11761101,1176.66311,10.47103583,1.010387894,0.082816457,0
1340,41.03096355,10.39599007,5.483731645,266.1724486,2499.966412,41.80415971,1164.324737,7.429979569,0.990037413,0.083727941,0
1341,60.04801982,7.567668013,4.833211875,280.559969,2608.273358,56.32199117,1167.370473,9.673636315,1.082656988,0.021742322,0
1342,38.79727257,13.88254036,6.37567847,269.3673468,2541.198501,44.16433138,1173.084513,9.932335644,0.983271857,0.057137182,0
1343,52.69813658,8.748414662,4.733497844,315.3029481,2530.209783,51.87969597,1125.361222,7.955181449,0.97154508,0.082020593,0
1344,26.51266083,13.12149523,6.110451986,263.8687145,2535.680493,22.42125561,1205.649022,9.487943461,1.131608762,0.062596476,0
1345,69.54506585,7.159891684,4.383553896,207.9644408,2501.144615,67.67827315,1163.884502,10.71808775,0.912021429,0.048632789,0
1346,54.85992907,10.73836416,4.184880649,153.2327321,2383.26568,55.5417956,1179.573592,9.592783626,0.852958526,0.096647842,0
1347,47.30452442,12.06705928,5.143879471,295.2017252,2641.760374,51.50730612,1205.341525,10.54678347,1.119236327,0.032089997,0
1348,56.08494048,10.98747907,5.209260808,208.7035011,2444.481372,55.77371,1158.183514,10.59267252,1.090218214,0.043230053,0
1349,65.94938711,8.637931793,5.02005933,288.7046999,2545.17125,63.20331265,1157.128063,10.07890464,1.196086106,0.024849216,0
1350,44.44850914,10.43075225,4.523538499,176.8823397,2383.303122,44.2315228,1169.803932,11.06304307,1.06722721,0.05738645,0
1351,43.95616296,11.97842208,4.810313621,155.5934053,2437.187942,44.04220069,1208.036538,10.69073892,0.845054773,0.085633627,0
1352,51.02200315,10.3117278,5.940269388,304.7437282,2526.959311,50.49052641,1139.418891,8.720745041,0.930183823,0.075714178,0
1353,31.60192338,12.9723544,6.070502787,282.1804969,2689.036051,25.24018646,1245.511542,8.820234532,0.939011111,0.080158778,0
1354,45.59034919,10.905981,5.360840464,224.0914694,2440.927282,43.03733276,1141.27171,10.33919624,0.897524938,0.08592778,0
1355,51.42764697,10.47930157,4.69457481,157.1150968,2312.967171,55.10846012,1132.906168,10.76010089,1.162225234,0.013296038,0
1356,44.7665975,11.36084728,5.967547805,262.6322872,2563.112121,45.64361797,1186.668532,9.210716069,0.760268591,0.091499377,0
1357,37.13126897,12.25863716,5.690791754,281.7843088,2545.341139,37.9671505,1161.74249,10.14585805,1.035064316,0.072664784,0
1358,65.35307219,9.062799181,3.898519088,176.5339965,2369.084426,64.44798806,1151.971255,11.59399615,1.002605445,0.049132017,0
1359,62.6092975,8.612360943,5.241655558,285.3005842,2593.753107,57.60418652,1175.698434,11.25812181,0.930396727,0.050751001,0
1360,40.55932799,9.915037118,5.008915645,258.6834934,2624.823816,40.15248515,1196.830492,9.327612945,0.916844707,0.089000028,0
1361,33.96434937,14.02255464,5.814325462,283.420841,2596.804045,34.68779486,1230.24633,8.491715287,0.807736961,0.095618904,0
1362,37.30741759,13.15164139,5.642015768,243.7902655,2524.612121,42.72307421,1183.424024,9.71992398,1.145436132,0.050135163,0
1363,41.90427288,10.90837009,5.124104274,206.3608218,2462.910269,39.72366263,1199.490325,9.803372352,0.987034708,0.065428335,0
1364,44.35899906,11.20160038,5.045537016,253.3171105,2557.314041,46.02677058,1229.488589,10.51775408,0.842277148,0.086650683,0
1365,63.78386446,11.46071014,5.61077905,267.9590262,2404.667742,66.15303435,1131.220018,9.515422064,0.940089072,0.043335617,0
1366,64.32352181,9.315319371,6.164468485,312.1929119,2561.201566,58.48797845,1158.989549,9.951772525,1.121316962,0.043386787,0
1367,48.62547115,11.41331621,5.416408075,229.3757536,2444.388549,49.99288716,1157.886603,10.79589603,0.956561117,0.062065403,0
1368,40.30273889,14.66768464,6.677718083,241.9507079,2543.88164,37.50865749,1255.464575,10.98111652,1.062762013,0.054219093,0
